'INIT:control(a)';'INIT:in_hand(a,domino(0,0))';'INIT:in_hand(a,domino(0,1))';'INIT:in_hand(a,domino(1,1))';'INIT:in_hand(a,domino(0,2))';'INIT:in_hand(a,domino(1,2))';'INIT:in_hand(a,domino(2,2))';'INIT:in_hand(a,domino(0,3))';'INIT:in_hand(a,domino(1,3))';'INIT:in_hand(a,domino(2,3))';'INIT:in_hand(a,domino(3,3))';'INIT:control(b)';'INIT:stack(l,0)';'INIT:stack(r,0)';'INIT:stack(l,1)';'INIT:stack(r,1)';'INIT:stack(l,2)';'INIT:stack(r,2)';'INIT:stack(l,3)';'INIT:stack(r,3)';'INIT:in_hand(b,domino(0,0))';'INIT:in_hand(b,domino(0,1))';'INIT:in_hand(b,domino(1,1))';'INIT:in_hand(b,domino(0,2))';'INIT:in_hand(b,domino(1,2))';'INIT:in_hand(b,domino(2,2))';'INIT:in_hand(b,domino(0,3))';'INIT:in_hand(b,domino(1,3))';'INIT:in_hand(b,domino(2,3))';'INIT:in_hand(b,domino(3,3))';plays(domino(0,2),r);plays(domino(2,3),r);plays(domino(0,1),r);plays(domino(0,0),l);plays(domino(0,0),r);plays(domino(1,2),r);plays(domino(2,2),r);plays(domino(0,2),l);plays(domino(1,1),l);plays(domino(1,3),l);plays(domino(1,2),l);plays(domino(1,3),r);plays(domino(1,1),r);pass;plays(domino(2,2),l);plays(domino(3,3),l);plays(domino(3,3),r);plays(domino(0,3),r);plays(domino(0,1),l);plays(domino(0,3),l);plays(domino(2,3),l);'NEXT:control(a)';'NEXT:in_hand(a,domino(0,0))';'NEXT:in_hand(a,domino(0,1))';'NEXT:in_hand(a,domino(1,1))';'NEXT:in_hand(a,domino(0,2))';'NEXT:in_hand(a,domino(1,2))';'NEXT:in_hand(a,domino(2,2))';'NEXT:in_hand(a,domino(0,3))';'NEXT:in_hand(a,domino(1,3))';'NEXT:in_hand(a,domino(2,3))';'NEXT:in_hand(a,domino(3,3))';'NEXT:control(b)';'NEXT:stack(l,0)';'NEXT:stack(r,0)';'NEXT:stack(l,1)';'NEXT:stack(r,1)';'NEXT:stack(l,2)';'NEXT:stack(r,2)';'NEXT:stack(l,3)';'NEXT:stack(r,3)';'NEXT:in_hand(b,domino(0,0))';'NEXT:in_hand(b,domino(0,1))';'NEXT:in_hand(b,domino(1,1))';'NEXT:in_hand(b,domino(0,2))';'NEXT:in_hand(b,domino(1,2))';'NEXT:in_hand(b,domino(2,2))';'NEXT:in_hand(b,domino(0,3))';'NEXT:in_hand(b,domino(1,3))';'NEXT:in_hand(b,domino(2,3))';'NEXT:in_hand(b,domino(3,3))';p;n
1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0.71;5
1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0.5;2
1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0.26;50
1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0.14;7
1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0.67;4
1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0.67;2
1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0.84;41
1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0.57;23
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0.95;21
1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1.0;96
1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0.42;17
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0.94;15
1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1.0;14
1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0.14;143
1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0.98;139
1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0.05;7
1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0.33;2
1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0.33;2
1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0.91;125
1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0.19;24
1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0.8;99
1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0.04;6
1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0.4;2
1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0.4;2
1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0.01;2
1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0.66;658
1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0.01;6
1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0.6;3
1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0.97;639
1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0.66;418
1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0.5;209
1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0.97;202
1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1.0;201
1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0.01;2
1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0.02;4
1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1.0;3
1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1.0;2
1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0.5;208
1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0.97;201
1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1.0;200
1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0.01;2
1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0.02;4
1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1.0;3
1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1.0;2
1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0.34;216
1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0.49;105
1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0.93;97
1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0.06;6
1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0.8;4
1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0.67;2
1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0.47;101
1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0.91;91
1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0.5;45
1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0.5;45
1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0.08;8
1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.71;5
1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0.5;2
1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.5;2
1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0.04;9
1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0.38;3
1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0.62;5
1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5;2
1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5;2
1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0.01;4
1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0.02;12
1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0.91;10
1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0.67;6
1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0.6;3
1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0.4;2
1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0.22;2
1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0.01;5
1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0.5;2
1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0.0;2
1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0.01;11
1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0.2;2
